http://purl.obolibrary.org/obo/DOID_3652	http://purl.bioontology.org/ontology/MESH/D007888	0.69
http://purl.obolibrary.org/obo/DOID_1426	http://purl.bioontology.org/ontology/MESH/D014515	0.82
http://purl.obolibrary.org/obo/DOID_11294	http://purl.bioontology.org/ontology/MESH/D001165	0.69
http://purl.obolibrary.org/obo/DOID_2602	http://purl.bioontology.org/ontology/MESH/D002812	0.67
http://purl.obolibrary.org/obo/DOID_3985	http://purl.bioontology.org/ontology/MESH/D010029	0.71
http://purl.obolibrary.org/obo/DOID_7165	http://purl.bioontology.org/ontology/MESH/D013968	0.75
http://purl.obolibrary.org/obo/DOID_9297	http://purl.bioontology.org/ontology/MESH/D008047	0.71
http://purl.obolibrary.org/obo/DOID_11823	http://purl.bioontology.org/ontology/MESH/D006530	0.65
http://purl.obolibrary.org/obo/DOID_3798	http://purl.bioontology.org/ontology/MESH/D004653	0.57
http://purl.obolibrary.org/obo/DOID_12889	http://purl.bioontology.org/ontology/MESH/D019846	0.7
http://purl.obolibrary.org/obo/DOID_13800	http://purl.bioontology.org/ontology/MESH/D003235	0.67
http://purl.obolibrary.org/obo/DOID_1073	http://purl.bioontology.org/ontology/MESH/D006977	0.83
http://purl.obolibrary.org/obo/DOID_5425	http://purl.bioontology.org/ontology/MESH/D016471	0.63
http://purl.obolibrary.org/obo/DOID_10554	http://purl.bioontology.org/ontology/MESH/D008590	0.61
http://purl.obolibrary.org/obo/DOID_3393	http://purl.bioontology.org/ontology/MESH/D003327	0.72
http://purl.obolibrary.org/obo/DOID_0040091	http://purl.bioontology.org/ontology/MESH/D000081012	0.61
http://purl.obolibrary.org/obo/DOID_3393	http://purl.bioontology.org/ontology/MESH/D003324	0.58
http://purl.obolibrary.org/obo/DOID_11991	http://purl.bioontology.org/ontology/MESH/D010023	0.69
http://purl.obolibrary.org/obo/DOID_11151	http://purl.bioontology.org/ontology/MESH/D041761	0.72
http://purl.obolibrary.org/obo/DOID_11713	http://purl.bioontology.org/ontology/MESH/D003925	0.67
http://purl.obolibrary.org/obo/DOID_0050477	http://purl.bioontology.org/ontology/MESH/D056929	0.65
http://purl.obolibrary.org/obo/DOID_12118	http://purl.bioontology.org/ontology/MESH/D002095	0.64
http://purl.obolibrary.org/obo/DOID_3321	http://purl.bioontology.org/ontology/MESH/D020143	0.85
http://purl.obolibrary.org/obo/DOID_4890	http://purl.bioontology.org/ontology/MESH/D020190	0.73
http://purl.obolibrary.org/obo/DOID_10881	http://purl.bioontology.org/ontology/MESH/D006232	0.61
http://purl.obolibrary.org/obo/DOID_3103	http://purl.bioontology.org/ontology/MESH/D013901	0.73
http://purl.obolibrary.org/obo/DOID_4372	http://purl.bioontology.org/ontology/MESH/D020766	0.89
http://purl.obolibrary.org/obo/DOID_9074	http://purl.bioontology.org/ontology/MESH/D008180	0.7
http://purl.obolibrary.org/obo/DOID_1702	http://purl.bioontology.org/ontology/MESH/D016112	0.69
http://purl.obolibrary.org/obo/DOID_999	http://purl.bioontology.org/ontology/MESH/D004802	0.81
http://purl.obolibrary.org/obo/DOID_3660	http://purl.bioontology.org/ontology/MESH/D021182	0.83
http://purl.obolibrary.org/obo/DOID_2449	http://purl.bioontology.org/ontology/MESH/D000172	0.7
